task_id	annotation_type	turns_n	user_type	interaction_style	proactive	ext_knowledge	doc_filename	category	subcategory
TASK_00860	edit_with_ground_SBERT	6	Cittadino	Lei	False	False	comune.salerno_D0171.txt	Comune	Salerno
TASK_00861	edit_with_ground_SBERT	2	Cittadino	Lei	False	False	comune.salerno_D0172.txt	Comune	Salerno
TASK_00862	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0174.txt	Comune	Salerno
TASK_00863	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0175.txt	Comune	Salerno
TASK_00864	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0176.txt	Comune	Salerno
TASK_00865	edit_with_ground_SBERT	6	Cittadino	Lei	False	False	comune.salerno_D0178.txt	Comune	Salerno
TASK_00866	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0179.txt	Comune	Salerno
TASK_00867	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0180.txt	Comune	Salerno
TASK_00868	edit_with_ground_SBERT	6	Cittadino	Lei	False	False	comune.salerno_D0182.txt	Comune	Salerno
TASK_00869	edit_with_ground_SBERT	10	Cittadino	Lei	False	False	comune.salerno_D0184.txt	Comune	Salerno
TASK_00870	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0185.txt	Comune	Salerno
TASK_00871	edit_with_ground_SBERT	10	Cittadino	Lei	False	False	comune.salerno_D0186.txt	Comune	Salerno
TASK_00872	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0188.txt	Comune	Salerno
TASK_00873	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0189.txt	Comune	Salerno
TASK_00874	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0190.txt	Comune	Salerno
TASK_00875	edit_with_ground_SBERT	6	Cittadino	Lei	False	False	comune.salerno_D0191.txt	Comune	Salerno
TASK_00876	edit_with_ground_SBERT	6	Cittadino	Lei	False	False	comune.salerno_D0193.txt	Comune	Salerno
TASK_00877	edit_with_ground_SBERT	6	Cittadino	Lei	False	False	comune.salerno_D0194.txt	Comune	Salerno
TASK_00878	edit_with_ground_SBERT	5	Cittadino	Lei	False	False	comune.salerno_D0196.txt	Comune	Salerno
TASK_00879	edit_with_ground_SBERT	5	Cittadino	Lei	False	False	comune.salerno_D0197.txt	Comune	Salerno
TASK_00880	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0198.txt	Comune	Salerno
TASK_00881	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0199.txt	Comune	Salerno
TASK_00882	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0201.txt	Comune	Salerno
TASK_00883	edit_with_ground_SBERT	2	Cittadino	Lei	False	False	comune.salerno_D0205.txt	Comune	Salerno
TASK_00884	edit_with_ground_SBERT	2	Cittadino	Lei	False	False	comune.salerno_D0206.txt	Comune	Salerno
TASK_00885	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0207.txt	Comune	Salerno
TASK_00886	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0211.txt	Comune	Salerno
TASK_00887	edit_with_ground_SBERT	6	Cittadino	Lei	False	False	comune.salerno_D0213.txt	Comune	Salerno
TASK_00888	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0214.txt	Comune	Salerno
TASK_00889	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0215.txt	Comune	Salerno
TASK_00890	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0221.txt	Comune	Salerno
TASK_00891	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0224.txt	Comune	Salerno
TASK_00892	edit_with_ground_SBERT	7	Cittadino	Lei	False	False	comune.salerno_D0225.txt	Comune	Salerno
TASK_00893	edit_with_ground_SBERT	7	Cittadino	Lei	False	False	comune.salerno_D0226.txt	Comune	Salerno
TASK_00894	edit_with_ground_SBERT	6	Cittadino	Lei	False	False	comune.salerno_D0227.txt	Comune	Salerno
TASK_00895	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0228.txt	Comune	Salerno
TASK_00896	edit_with_ground_SBERT	6	Cittadino	Lei	False	False	comune.salerno_D0247.txt	Comune	Salerno
TASK_00897	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0249.txt	Comune	Salerno
TASK_00898	edit_with_ground_SBERT	8	Cittadino	Lei	False	False	comune.salerno_D0250.txt	Comune	Salerno
TASK_00899	edit_with_ground_SBERT	2	Cittadino	Lei	False	False	comune.salerno_D0255.txt	Comune	Salerno
TASK_00900	edit_with_ground_SBERT	2	Cittadino	Lei	False	False	comune.salerno_D0257.txt	Comune	Salerno
TASK_00901	edit_with_ground_SBERT	4	Cittadino	Lei	False	False	comune.salerno_D0272.txt	Comune	Salerno
TASK_00902	edit_with_ground_SBERT	5	Cittadino	Lei	False	False	comune.salerno_D0279.txt	Comune	Salerno
TASK_00903	edit_with_ground_SBERT_pa_operator	10	Operatore PA	Lei	False	False	comune.salerno_D0636.txt	Comune	Salerno
TASK_00904	edit_with_ground_SBERT_pa_operator	8	Operatore PA	Lei	False	False	comune.salerno_D0681.txt	Comune	Salerno
TASK_00905	edit_with_ground_SBERT_pa_operator	6	Operatore PA	Lei	False	False	comune.salerno_D0685.txt	Comune	Salerno
TASK_00906	edit_with_ground_SBERT_pa_operator	8	Operatore PA	Lei	False	False	comune.salerno_D0686.txt	Comune	Salerno
TASK_00907	edit_with_ground_SBERT_pa_operator	8	Operatore PA	Lei	False	False	comune.salerno_D0687.txt	Comune	Salerno
TASK_00908	edit_with_ground_SBERT_pa_operator	14	Operatore PA	Lei	False	False	comune.salerno_D0691.txt	Comune	Salerno
TASK_00909	edit_with_ground_SBERT_pa_operator	10	Operatore PA	Lei	False	False	comune.salerno_D0692.txt	Comune	Salerno
TASK_00910	edit_with_ground_SBERT_pa_operator	10	Operatore PA	Lei	False	False	comune.salerno_D0693.txt	Comune	Salerno
TASK_00911	edit_with_ground_SBERT_pa_operator	8	Operatore PA	Lei	False	False	comune.salerno_D0694.txt	Comune	Salerno
TASK_00912	edit_with_ground_SBERT_pa_operator	6	Operatore PA	Lei	False	False	comune.salerno_D0695.txt	Comune	Salerno
TASK_00913	edit_with_ground_SBERT_pa_operator	8	Operatore PA	Lei	False	False	comune.salerno_D0696.txt	Comune	Salerno
TASK_00914	edit_with_ground_SBERT_pa_operator	12	Operatore PA	Lei	False	False	comune.salerno_D0697.txt	Comune	Salerno
TASK_00915	edit_with_ground_SBERT_pa_operator	12	Operatore PA	Lei	False	False	comune.salerno_D0698.txt	Comune	Salerno
TASK_00916	dynamic_interface	6	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0001.txt	Comune	Trento
TASK_00917	dynamic_interface	6	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0005.txt	Comune	Trento
TASK_00918	dynamic_interface	4	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0010.txt	Comune	Trento
TASK_00919	dynamic_interface	4	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0013.txt	Comune	Trento
TASK_00920	dynamic_interface	4	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0016.txt	Comune	Trento
TASK_00921	dynamic_interface	4	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0023.txt	Comune	Trento
TASK_00922	dynamic_interface	2	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0027.txt	Comune	Trento
TASK_00923	dynamic_interface	4	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0028.txt	Comune	Trento
TASK_00924	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0200.txt	Comune	Milano
TASK_00925	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0202.txt	Comune	Milano
TASK_00926	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0207.txt	Comune	Milano
TASK_00927	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0210.txt	Comune	Milano
TASK_00928	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0213.txt	Comune	Milano
TASK_00929	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0214.txt	Comune	Milano
TASK_00930	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0216.txt	Comune	Milano
TASK_00931	dynamic_interface	8	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0218.txt	Comune	Milano
TASK_00932	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0219.txt	Comune	Milano
TASK_00933	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0220.txt	Comune	Milano
TASK_00934	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0221.txt	Comune	Milano
TASK_00935	dynamic_interface	2	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0222.txt	Comune	Milano
TASK_00936	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0223.txt	Comune	Milano
TASK_00937	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0224.txt	Comune	Milano
TASK_00938	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0241.txt	Comune	Milano
TASK_00939	dynamic_interface	12	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0242.txt	Comune	Milano
TASK_00940	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0244.txt	Comune	Milano
TASK_00941	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0246.txt	Comune	Milano
TASK_00942	dynamic_interface	8	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0223_1.txt	Comune	Milano
TASK_00943	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0231.txt	Comune	Milano
TASK_00944	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0232.txt	Comune	Milano
TASK_00945	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0233.txt	Comune	Milano
TASK_00946	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0234.txt	Comune	Milano
TASK_00947	dynamic_interface	8	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0235.txt	Comune	Milano
TASK_00948	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0239.txt	Comune	Milano
TASK_00949	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0249.txt	Comune	Milano
TASK_00950	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0253.txt	Comune	Milano
TASK_00951	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0256.txt	Comune	Milano
TASK_00952	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0260.txt	Comune	Milano
TASK_00953	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0261.txt	Comune	Milano
TASK_00954	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0285.txt	Comune	Milano
TASK_00955	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0324.txt	Comune	Milano
TASK_00956	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0326.txt	Comune	Milano
TASK_00957	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0327.txt	Comune	Milano
TASK_00958	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0328.txt	Comune	Milano
TASK_00959	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0333.txt	Comune	Milano
TASK_00960	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0335.txt	Comune	Milano
TASK_00961	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0339.txt	Comune	Milano
TASK_00962	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0340.txt	Comune	Milano
TASK_00963	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0341.txt	Comune	Milano
TASK_00964	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0342.txt	Comune	Milano
TASK_00965	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0345.txt	Comune	Milano
TASK_00966	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0346.txt	Comune	Milano
TASK_00967	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0347.txt	Comune	Milano
TASK_00968	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0356.txt	Comune	Milano
TASK_00969	dynamic_interface	8	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0392.txt	Comune	Milano
TASK_00970	dynamic_interface	4	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0393.txt	Comune	Milano
TASK_00971	dynamic_interface	6	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0396.txt	Comune	Milano
TASK_00972	dynamic_interface	7	Operatore PA	Tu	False	False	comune.milano_aree-tematiche_links_D0398.txt	Comune	Milano
TASK_00973	dynamic_interface	4	Operatore PA	Tu	False	False	comSalerno0700.txt	Comune	Salerno
TASK_00974	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0701.txt	Comune	Salerno
TASK_00975	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0702.txt	Comune	Salerno
TASK_00976	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0703.txt	Comune	Salerno
TASK_00977	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0705.txt	Comune	Salerno
TASK_00978	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0720.txt	Comune	Salerno
TASK_00979	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0725.txt	Comune	Salerno
TASK_00980	dynamic_interface	8	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0050.txt	Comune	Trento
TASK_00981	dynamic_interface	4	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0071.txt	Comune	Trento
TASK_00982	dynamic_interface	4	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0097.txt	Comune	Trento
TASK_00983	dynamic_interface	4	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0103.txt	Comune	Trento
TASK_00984	dynamic_interface	6	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0106.txt	Comune	Trento
TASK_00985	dynamic_interface	6	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0122.txt	Comune	Trento
TASK_00986	dynamic_interface	6	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0128.txt	Comune	Trento
TASK_00987	dynamic_interface	6	Operatore PA	Tu	False	False	comune.trento_aree-tematiche_D0141.txt	Comune	Trento
TASK_00988	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0732.txt	Comune	Salerno
TASK_00989	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0733.txt	Comune	Salerno
TASK_00990	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0749.txt	Comune	Salerno
TASK_00991	dynamic_interface	10	Operatore PA	Tu	False	True	comSalerno0750.txt	Comune	Salerno
TASK_00992	dynamic_interface	6	Operatore PA	Tu	False	True	comSalerno0752.txt	Comune	Salerno
TASK_00993	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0758.txt	Comune	Salerno
TASK_00994	dynamic_interface	8	Operatore PA	Tu	False	False	comSalerno0760.txt	Comune	Salerno
TASK_00995	dynamic_interface	6	Operatore PA	Tu	False	True	comSalerno0750_1.txt	Comune	Salerno
TASK_00996	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0778.txt	Comune	Salerno
TASK_00997	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0780.txt	Comune	Salerno
TASK_00998	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0784.txt	Comune	Salerno
TASK_00999	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0785.txt	Comune	Salerno
TASK_01000	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0789.txt	Comune	Salerno
TASK_01001	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0793.txt	Comune	Salerno
TASK_01002	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0798.txt	Comune	Salerno
TASK_01003	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0800.txt	Comune	Salerno
TASK_01004	dynamic_interface	4	Operatore PA	Tu	False	False	comSalerno0801.txt	Comune	Salerno
TASK_01005	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0816.txt	Comune	Salerno
TASK_01006	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0825.txt	Comune	Salerno
TASK_01007	dynamic_interface	8	Operatore PA	Tu	False	False	comSalerno0827.txt	Comune	Salerno
TASK_01008	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0829.txt	Comune	Salerno
TASK_01009	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0830.txt	Comune	Salerno
TASK_01010	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0838.txt	Comune	Salerno
TASK_01011	dynamic_interface	4	Operatore PA	Tu	False	False	comSalerno0839.txt	Comune	Salerno
TASK_01012	dynamic_interface	6	Operatore PA	Tu	False	True	comSalerno0848.txt	Comune	Salerno
TASK_01013	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0850.txt	Comune	Salerno
TASK_01014	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0854.txt	Comune	Salerno
TASK_01015	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0863.txt	Comune	Salerno
TASK_01016	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0882.txt	Comune	Salerno
TASK_01017	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0920.txt	Comune	Salerno
TASK_01018	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0948.txt	Comune	Salerno
TASK_01019	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0949.txt	Comune	Salerno
TASK_01020	dynamic_interface	8	Operatore PA	Tu	False	True	comSalerno0951.txt	Comune	Salerno
TASK_01021	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0968.txt	Comune	Salerno
TASK_01022	dynamic_interface	8	Operatore PA	Tu	False	False	comSalerno0969.txt	Comune	Salerno
TASK_01023	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno0971.txt	Comune	Salerno
TASK_01024	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno1008.txt	Comune	Salerno
TASK_01025	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno1019.txt	Comune	Salerno
TASK_01026	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno1020.txt	Comune	Salerno
TASK_01027	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno1049.txt	Comune	Salerno
TASK_01028	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno1064.txt	Comune	Salerno
TASK_01029	dynamic_interface	4	Operatore PA	Tu	False	False	comSalerno1075.txt	Comune	Salerno
TASK_01030	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno1079.txt	Comune	Salerno
TASK_01031	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno1091.txt	Comune	Salerno
TASK_01032	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno1093.txt	Comune	Salerno
TASK_01033	dynamic_interface	3	Operatore PA	Tu	False	False	comSalerno1097.txt	Comune	Salerno
TASK_01034	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno1116.txt	Comune	Salerno
TASK_01035	dynamic_interface	4	Operatore PA	Tu	False	False	comSalerno1117.txt	Comune	Salerno
TASK_01036	dynamic_interface	3	Operatore PA	Tu	False	False	comSalerno1140.txt	Comune	Salerno
TASK_01037	dynamic_interface	6	Operatore PA	Tu	False	False	comSalerno1145.txt	Comune	Salerno
TASK_01038	dynamic_interface	4	Operatore PA	Tu	False	False	comSalerno1150.txt	Comune	Salerno
TASK_01039	dynamic_interface	8	Operatore PA	Tu	False	False	comSalerno1152.txt	Comune	Salerno
TASK_01040	fully_manual	12	Operatore PA	Lei	False	False	Plan_59399.txt	AmiciFamiglia	AmiciFamiglia
TASK_01041	fully_manual	12	Operatore PA	Lei	False	False	Plan_57328.txt	AmiciFamiglia	AmiciFamiglia
TASK_01042	fully_manual	14	Operatore PA	Lei	False	False	Plan_57572_2.txt	AmiciFamiglia	AmiciFamiglia
TASK_01043	fully_manual	10	Operatore PA	Lei	False	False	Plan_57572.txt	AmiciFamiglia	AmiciFamiglia
TASK_01044	fully_manual	8	Operatore PA	Lei	False	False	Plan_57667.txt	AmiciFamiglia	AmiciFamiglia
TASK_01045	fully_manual	11	Operatore PA	Lei	False	False	ala__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01046	fully_manual	8	Operatore PA	Lei	False	False	albignasego__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01047	fully_manual	8	Operatore PA	Lei	False	False	aldeno__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01048	fully_manual	10	Operatore PA	Lei	False	False	alghero__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01049	fully_manual	10	Operatore PA	Lei	False	False	altavalle__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01050	fully_manual	10	Operatore PA	Lei	False	False	andalo__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01051	fully_manual	8	Operatore PA	Lei	False	False	arco__2019.txt	AmiciFamiglia	AmiciFamiglia
TASK_01052	fully_manual	12	Operatore PA	Lei	False	False	altavalle__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01053	fully_manual	8	Operatore PA	Lei	False	False	andalo__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01054	fully_manual	8	Operatore PA	Lei	False	False	arco__2021.txt	AmiciFamiglia	AmiciFamiglia
TASK_01055	fully_manual	12	Operatore PA	Lei	False	False	ascoli_piceno__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01056	fully_manual	6	Operatore PA	Lei	False	False	baselga_di_pine'__2019.txt	AmiciFamiglia	AmiciFamiglia
TASK_01057	fully_manual	12	Operatore PA	Lei	False	False	arco__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01058	fully_manual	10	Operatore PA	Lei	False	False	baselga_di_pine'__2019.txt	AmiciFamiglia	AmiciFamiglia
TASK_01059	fully_manual	8	Operatore PA	Lei	False	False	beinasco__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01060	fully_manual	14	Operatore PA	Lei	False	False	arco__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01061	fully_manual	8	Operatore PA	Lei	False	False	baselga_di_pine'__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01062	fully_manual	6	Operatore PA	Lei	False	False	bieno__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01063	fully_manual	4	Operatore PA	Lei	False	False	bleggio_superiore__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01064	fully_manual	10	Operatore PA	Lei	False	False	bocenago__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01065	fully_manual	8	Operatore PA	Lei	False	False	bondone__2019.txt	AmiciFamiglia	AmiciFamiglia
TASK_01066	fully_manual	6	Operatore PA	Lei	False	False	bono__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01067	fully_manual	8	Operatore PA	Lei	False	False	bondone__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01068	fully_manual	6	Operatore PA	Lei	False	False	borgo_chiese__2021.txt	AmiciFamiglia	AmiciFamiglia
TASK_01069	fully_manual	4	Operatore PA	Lei	False	False	bruino__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01070	fully_manual	6	Operatore PA	Lei	False	False	caldes__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01071	fully_manual	6	Operatore PA	Lei	False	False	borgo_chiese__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01072	fully_manual	4	Operatore PA	Lei	False	False	campodenno__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01073	fully_manual	10	Operatore PA	Lei	False	False	calliano__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01074	fully_manual	6	Operatore PA	Lei	False	False	canazei__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01075	fully_manual	4	Operatore PA	Lei	False	False	canazei__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01076	fully_manual	6	Operatore PA	Lei	False	False	carzano__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01077	fully_manual	6	Operatore PA	Lei	False	False	castel_ivano__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01078	fully_manual	8	Operatore PA	Lei	False	False	borgo_chiese__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01079	fully_manual	8	Operatore PA	Lei	False	False	canazei__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01080	fully_manual	4	Operatore PA	Lei	False	False	castel_condino__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01081	fully_manual	10	Operatore PA	Lei	False	False	castello-molina_di_fiemme__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01082	fully_manual	6	Operatore PA	Lei	False	False	carzano__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01083	fully_manual	10	Operatore PA	Lei	False	False	castel_condino__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01084	fully_manual	8	Operatore PA	Lei	False	False	castel_ivano__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01085	fully_manual	8	Operatore PA	Lei	False	False	castello-molina_di_fiemme__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01086	fully_manual	8	Operatore PA	Lei	False	False	castello_tesino__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01087	fully_manual	8	Operatore PA	Lei	False	False	castelnuovo__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01088	fully_manual	6	Operatore PA	Lei	False	False	castello_tesino__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01089	fully_manual	12	Operatore PA	Lei	False	False	castelnuovo__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01090	fully_manual	4	Operatore PA	Lei	False	False	cavalese__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01091	fully_manual	14	Operatore PA	Lei	False	False	cinte_tesino__2021.txt	AmiciFamiglia	AmiciFamiglia
TASK_01092	fully_manual	6	Operatore PA	Lei	False	False	cles__2022.txt	AmiciFamiglia	AmiciFamiglia
TASK_01093	fully_manual	6	Operatore PA	Lei	False	False	cavalese__2023.txt	AmiciFamiglia	AmiciFamiglia
TASK_01094	fully_manual	4	Operatore PA	Lei	False	False	cerete__2022.txt	AmiciFamiglia	AmiciFamiglia
